Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,LDSBankConflict,LDSInsts
274,"compute_fd_z_kernel",8,0,817,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
275,"compute_fd_z_kernel",8,0,820,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
276,"compute_fd_z_kernel",8,0,823,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
277,"compute_fd_z_kernel",8,0,826,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
278,"compute_fd_z_kernel",8,0,829,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
279,"compute_fd_z_kernel",8,0,832,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
280,"compute_fd_z_kernel",8,0,835,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
281,"compute_fd_z_kernel",8,0,838,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
282,"compute_fd_z_kernel",8,0,841,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
283,"compute_fd_z_kernel",8,0,844,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
284,"compute_fd_z_kernel",8,0,847,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
285,"compute_fd_z_kernel",8,0,850,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
286,"compute_fd_z_kernel",8,0,853,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
287,"compute_fd_z_kernel",8,0,856,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
288,"compute_fd_z_kernel",8,0,859,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
289,"compute_fd_z_kernel",8,0,862,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
